entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags,is_outlier
AUS_agriculture_fertilizer,Fertilizer in Agriculture,agriculture,107424097735.59734,kg CO2e,AUS,Climate_TRACE,0.7728203948849481,2025-03-13,"['sector:agriculture', 'subsector:fertilizer', 'year:2020']",False
AUS_agriculture_fertilizer,Fertilizer in Agriculture,agriculture,118077372078.49498,kg CO2e,AUS,Climate_TRACE,0.7921004364990755,2025-03-13,"['sector:agriculture', 'subsector:fertilizer', 'year:2021']",False
AUS_agriculture_fertilizer,Fertilizer in Agriculture,agriculture,133593294990.84999,kg CO2e,AUS,Climate_TRACE,0.7583369290994644,2025-03-13,"['sector:agriculture', 'subsector:fertilizer', 'year:2022']",False
AUS_agriculture_fertilizer,Fertilizer in Agriculture,agriculture,126611206810.04945,kg CO2e,AUS,Climate_TRACE,0.7891539943871654,2025-03-13,"['sector:agriculture', 'subsector:fertilizer', 'year:2023']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,98984420041.85707,kg CO2e,AUS,Climate_TRACE,0.7386153260756722,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2015']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,112152296467.48763,kg CO2e,AUS,Climate_TRACE,0.7902046687359175,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2016']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,119230028297.28052,kg CO2e,AUS,Climate_TRACE,0.7964754215011198,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2017']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,107855472146.30862,kg CO2e,AUS,Climate_TRACE,0.7623983973713352,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2018']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,92783131442.98895,kg CO2e,AUS,Climate_TRACE,0.8136449414622815,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2019']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,121265275500.39354,kg CO2e,AUS,Climate_TRACE,0.811623658727516,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2020']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,128350543362.47444,kg CO2e,AUS,Climate_TRACE,0.7491330193907619,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2021']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,131098224302.12952,kg CO2e,AUS,Climate_TRACE,0.7196371642798067,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2022']",False
AUS_agriculture_livestock,Livestock in Agriculture,agriculture,127545648168.73987,kg CO2e,AUS,Climate_TRACE,0.7109858625270671,2025-03-13,"['sector:agriculture', 'subsector:livestock', 'year:2023']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,113220964911.25905,kg CO2e,AUS,Climate_TRACE,0.8295925628232023,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2015']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,96432325512.22888,kg CO2e,AUS,Climate_TRACE,0.8133557882359895,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2016']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,105795611908.56801,kg CO2e,AUS,Climate_TRACE,0.7858830443177912,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2017']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,104215430038.31146,kg CO2e,AUS,Climate_TRACE,0.7448515110895851,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2018']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,116820847235.01006,kg CO2e,AUS,Climate_TRACE,0.7895590547641612,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2019']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,92789046615.55042,kg CO2e,AUS,Climate_TRACE,0.7636084701476148,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2020']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,132225385197.04822,kg CO2e,AUS,Climate_TRACE,0.7940703515386973,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2021']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,109597874453.55516,kg CO2e,AUS,Climate_TRACE,0.7687792528810594,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2022']",False
AUS_agriculture_machinery,Machinery in Agriculture,agriculture,123215467956.86124,kg CO2e,AUS,Climate_TRACE,0.7751064631012224,2025-03-13,"['sector:agriculture', 'subsector:machinery', 'year:2023']",False
AUS_agriculture_other,Other in Agriculture,agriculture,118801214606.58588,kg CO2e,AUS,Climate_TRACE,0.7923345886945813,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2015']",False
AUS_agriculture_other,Other in Agriculture,agriculture,130300889718.90862,kg CO2e,AUS,Climate_TRACE,0.7760092331662777,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2016']",False
AUS_agriculture_other,Other in Agriculture,agriculture,118649618131.15695,kg CO2e,AUS,Climate_TRACE,0.7866069052668592,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2017']",False
AUS_agriculture_other,Other in Agriculture,agriculture,105929980836.42244,kg CO2e,AUS,Climate_TRACE,0.7659526183502815,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2018']",False
AUS_agriculture_other,Other in Agriculture,agriculture,119679314521.71687,kg CO2e,AUS,Climate_TRACE,0.8112048810535658,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2019']",False
AUS_agriculture_other,Other in Agriculture,agriculture,117046847934.5931,kg CO2e,AUS,Climate_TRACE,0.7217898952610969,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2020']",False
AUS_agriculture_other,Other in Agriculture,agriculture,136412178904.29922,kg CO2e,AUS,Climate_TRACE,0.7881199628437049,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2021']",False
AUS_agriculture_other,Other in Agriculture,agriculture,125847975024.67883,kg CO2e,AUS,Climate_TRACE,0.7407575332667619,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2022']",False
AUS_agriculture_other,Other in Agriculture,agriculture,100691296140.61041,kg CO2e,AUS,Climate_TRACE,0.7649148114125381,2025-03-13,"['sector:agriculture', 'subsector:other', 'year:2023']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,145178137099.88602,kg CO2e,AUS,Climate_TRACE,0.7515985955064134,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2015']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,117014686633.24353,kg CO2e,AUS,Climate_TRACE,0.7635022151077271,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2016']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,139225449797.00082,kg CO2e,AUS,Climate_TRACE,0.7617787859095123,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2017']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,166362779074.80276,kg CO2e,AUS,Climate_TRACE,0.7976034270112308,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2018']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,194913571553.9454,kg CO2e,AUS,Climate_TRACE,0.7561914812235401,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2019']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,164584643094.6102,kg CO2e,AUS,Climate_TRACE,0.7505020146582182,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2020']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,186219392285.7195,kg CO2e,AUS,Climate_TRACE,0.7804340701890847,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2021']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,153549068611.51025,kg CO2e,AUS,Climate_TRACE,0.8347746528635945,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2022']",False
AUS_buildings_commercial,Commercial in Buildings,buildings,152185870594.3374,kg CO2e,AUS,Climate_TRACE,0.7220199937423204,2025-03-13,"['sector:buildings', 'subsector:commercial', 'year:2023']",False
AUS_buildings_public,Public in Buildings,buildings,133122362026.83394,kg CO2e,AUS,Climate_TRACE,0.8079005354611969,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2015']",False
AUS_buildings_public,Public in Buildings,buildings,158705568244.63043,kg CO2e,AUS,Climate_TRACE,0.7209707779049287,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2016']",False
AUS_buildings_public,Public in Buildings,buildings,124213226732.98924,kg CO2e,AUS,Climate_TRACE,0.7699582338715859,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2017']",False
AUS_buildings_public,Public in Buildings,buildings,140731616813.9519,kg CO2e,AUS,Climate_TRACE,0.711940965361671,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2018']",False
AUS_buildings_public,Public in Buildings,buildings,162911927186.04745,kg CO2e,AUS,Climate_TRACE,0.805037288593534,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2019']",False
AUS_buildings_public,Public in Buildings,buildings,180838578201.5364,kg CO2e,AUS,Climate_TRACE,0.7744970253449898,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2020']",False
AUS_buildings_public,Public in Buildings,buildings,210372195748.8626,kg CO2e,AUS,Climate_TRACE,0.7713877966761739,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2021']",False
AUS_buildings_public,Public in Buildings,buildings,173999412023.0674,kg CO2e,AUS,Climate_TRACE,0.7809346673426254,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2022']",False
AUS_buildings_public,Public in Buildings,buildings,147004786489.9387,kg CO2e,AUS,Climate_TRACE,0.7769077182334092,2025-03-13,"['sector:buildings', 'subsector:public', 'year:2023']",False
AUS_buildings_residential,Residential in Buildings,buildings,178078600209.1489,kg CO2e,AUS,Climate_TRACE,0.7762273909884012,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2015']",False
AUS_buildings_residential,Residential in Buildings,buildings,167536524028.9576,kg CO2e,AUS,Climate_TRACE,0.7473707023481765,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2016']",False
AUS_buildings_residential,Residential in Buildings,buildings,144220855376.0769,kg CO2e,AUS,Climate_TRACE,0.7995579434998373,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2017']",False
AUS_buildings_residential,Residential in Buildings,buildings,152036191488.98618,kg CO2e,AUS,Climate_TRACE,0.7230759215171342,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2018']",False
AUS_buildings_residential,Residential in Buildings,buildings,138532436545.98593,kg CO2e,AUS,Climate_TRACE,0.785011927213843,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2019']",False
AUS_buildings_residential,Residential in Buildings,buildings,151328607999.77405,kg CO2e,AUS,Climate_TRACE,0.7952684824891233,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2020']",False
AUS_buildings_residential,Residential in Buildings,buildings,168066079485.4209,kg CO2e,AUS,Climate_TRACE,0.7757504525955911,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2021']",False
AUS_buildings_residential,Residential in Buildings,buildings,173416729424.62128,kg CO2e,AUS,Climate_TRACE,0.8120276959470166,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2022']",False
AUS_buildings_residential,Residential in Buildings,buildings,171104080350.675,kg CO2e,AUS,Climate_TRACE,0.7818251754827531,2025-03-13,"['sector:buildings', 'subsector:residential', 'year:2023']",False
AUS_electricity_coal,Coal in Electricity,energy,360886638449.8736,kg CO2e,AUS,Climate_TRACE,0.7885715203505566,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2015']",False
AUS_electricity_coal,Coal in Electricity,energy,375664147684.7203,kg CO2e,AUS,Climate_TRACE,0.7883478268937388,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2016']",False
AUS_electricity_coal,Coal in Electricity,energy,391422188647.6607,kg CO2e,AUS,Climate_TRACE,0.7831769148291899,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2017']",False
AUS_electricity_coal,Coal in Electricity,energy,462994427116.7415,kg CO2e,AUS,Climate_TRACE,0.7708263356280974,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2018']",False
AUS_electricity_coal,Coal in Electricity,energy,362629283996.5959,kg CO2e,AUS,Climate_TRACE,0.7392945844637696,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2019']",False
AUS_electricity_coal,Coal in Electricity,energy,437784544178.5312,kg CO2e,AUS,Climate_TRACE,0.7807613144468001,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2020']",False
AUS_electricity_coal,Coal in Electricity,energy,322306376377.8314,kg CO2e,AUS,Climate_TRACE,0.8095636682214525,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2021']",False
AUS_electricity_coal,Coal in Electricity,energy,429315065611.7684,kg CO2e,AUS,Climate_TRACE,0.7307652812808781,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2022']",False
AUS_electricity_coal,Coal in Electricity,energy,355836827016.7615,kg CO2e,AUS,Climate_TRACE,0.820019555733368,2025-03-13,"['sector:electricity', 'subsector:coal', 'year:2023']",False
AUS_electricity_gas,Gas in Electricity,energy,342648367693.73773,kg CO2e,AUS,Climate_TRACE,0.7757869892751904,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2015']",False
AUS_electricity_gas,Gas in Electricity,energy,391642927856.1807,kg CO2e,AUS,Climate_TRACE,0.7982285806101651,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2016']",False
AUS_electricity_gas,Gas in Electricity,energy,414011184468.3788,kg CO2e,AUS,Climate_TRACE,0.7359604276410897,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2017']",False
AUS_electricity_gas,Gas in Electricity,energy,361010527607.93976,kg CO2e,AUS,Climate_TRACE,0.7643000751264503,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2018']",False
AUS_electricity_gas,Gas in Electricity,energy,346269980545.90497,kg CO2e,AUS,Climate_TRACE,0.7941479622385136,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2019']",False
AUS_electricity_gas,Gas in Electricity,energy,526678396309.34155,kg CO2e,AUS,Climate_TRACE,0.748071620781531,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2020']",False
AUS_electricity_gas,Gas in Electricity,energy,409319551851.91187,kg CO2e,AUS,Climate_TRACE,0.8242264578085087,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2021']",False
AUS_electricity_gas,Gas in Electricity,energy,512464197227.7698,kg CO2e,AUS,Climate_TRACE,0.7912111052671243,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2022']",False
AUS_electricity_gas,Gas in Electricity,energy,528130908192.7844,kg CO2e,AUS,Climate_TRACE,0.7307422593718697,2025-03-13,"['sector:electricity', 'subsector:gas', 'year:2023']",False
AUS_electricity_hydro,Hydro in Electricity,energy,306789805864.7308,kg CO2e,AUS,Climate_TRACE,0.797320173682667,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2015']",False
AUS_electricity_hydro,Hydro in Electricity,energy,396062358140.8156,kg CO2e,AUS,Climate_TRACE,0.7710561002885489,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2016']",False
AUS_electricity_hydro,Hydro in Electricity,energy,450469768749.94,kg CO2e,AUS,Climate_TRACE,0.8034832385218101,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2017']",False
AUS_electricity_hydro,Hydro in Electricity,energy,513683418197.2687,kg CO2e,AUS,Climate_TRACE,0.751499394492884,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2018']",False
AUS_electricity_hydro,Hydro in Electricity,energy,329047659203.9046,kg CO2e,AUS,Climate_TRACE,0.7201738663911011,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2019']",False
AUS_electricity_hydro,Hydro in Electricity,energy,386236297402.2622,kg CO2e,AUS,Climate_TRACE,0.7714299415879243,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2020']",False
AUS_electricity_hydro,Hydro in Electricity,energy,445929359514.13416,kg CO2e,AUS,Climate_TRACE,0.7293828676555747,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2021']",False
AUS_electricity_hydro,Hydro in Electricity,energy,401952176906.6548,kg CO2e,AUS,Climate_TRACE,0.7348486153400309,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2022']",False
AUS_electricity_hydro,Hydro in Electricity,energy,427082717519.36383,kg CO2e,AUS,Climate_TRACE,0.7627759882162782,2025-03-13,"['sector:electricity', 'subsector:hydro', 'year:2023']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,306433180919.03296,kg CO2e,AUS,Climate_TRACE,0.8085826265273955,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2015']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,376111062553.81494,kg CO2e,AUS,Climate_TRACE,0.773783034298976,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2016']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,420209047539.221,kg CO2e,AUS,Climate_TRACE,0.8094480360299703,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2017']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,377880617488.1286,kg CO2e,AUS,Climate_TRACE,0.7501979794688691,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2018']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,424456506091.494,kg CO2e,AUS,Climate_TRACE,0.8494670477203519,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2019']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,370066199363.63086,kg CO2e,AUS,Climate_TRACE,0.8125864276807788,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2020']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,454525437871.7643,kg CO2e,AUS,Climate_TRACE,0.787941529601706,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2021']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,500649878421.42065,kg CO2e,AUS,Climate_TRACE,0.7775357661062533,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2022']",False
AUS_electricity_nuclear,Nuclear in Electricity,energy,486037627902.0104,kg CO2e,AUS,Climate_TRACE,0.7902154960484821,2025-03-13,"['sector:electricity', 'subsector:nuclear', 'year:2023']",False
AUS_electricity_oil,Oil in Electricity,energy,413980647507.35974,kg CO2e,AUS,Climate_TRACE,0.7886563454313865,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2015']",False
AUS_electricity_oil,Oil in Electricity,energy,330110900276.3553,kg CO2e,AUS,Climate_TRACE,0.751620131282437,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2016']",False
AUS_electricity_oil,Oil in Electricity,energy,373689865959.4015,kg CO2e,AUS,Climate_TRACE,0.8076033179896708,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2017']",False
AUS_electricity_oil,Oil in Electricity,energy,429169912133.28357,kg CO2e,AUS,Climate_TRACE,0.7604121486626565,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2018']",False
AUS_electricity_oil,Oil in Electricity,energy,450443562699.4275,kg CO2e,AUS,Climate_TRACE,0.7719939642251278,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2019']",False
AUS_electricity_oil,Oil in Electricity,energy,422842426973.76984,kg CO2e,AUS,Climate_TRACE,0.8022236861444614,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2020']",False
AUS_electricity_oil,Oil in Electricity,energy,443149735897.3414,kg CO2e,AUS,Climate_TRACE,0.7780843290227882,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2021']",False
AUS_electricity_oil,Oil in Electricity,energy,452977824343.174,kg CO2e,AUS,Climate_TRACE,0.810640256345121,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2022']",False
AUS_electricity_oil,Oil in Electricity,energy,380551473818.6698,kg CO2e,AUS,Climate_TRACE,0.8261149394972831,2025-03-13,"['sector:electricity', 'subsector:oil', 'year:2023']",False
AUS_electricity_other,Other in Electricity,energy,364089697289.5773,kg CO2e,AUS,Climate_TRACE,0.8127664525450266,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2015']",False
AUS_electricity_other,Other in Electricity,energy,343172864736.5145,kg CO2e,AUS,Climate_TRACE,0.7890318460415372,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2016']",False
AUS_electricity_other,Other in Electricity,energy,292621643337.139,kg CO2e,AUS,Climate_TRACE,0.796418761350827,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2017']",False
AUS_electricity_other,Other in Electricity,energy,327522562082.924,kg CO2e,AUS,Climate_TRACE,0.8020452227879201,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2018']",False
AUS_electricity_other,Other in Electricity,energy,404547601736.74304,kg CO2e,AUS,Climate_TRACE,0.7486159543358809,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2019']",False
AUS_electricity_other,Other in Electricity,energy,386869910458.574,kg CO2e,AUS,Climate_TRACE,0.7793779515674543,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2020']",False
AUS_electricity_other,Other in Electricity,energy,423931810225.8617,kg CO2e,AUS,Climate_TRACE,0.758564857456537,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2021']",False
AUS_electricity_other,Other in Electricity,energy,407661703938.6613,kg CO2e,AUS,Climate_TRACE,0.7567641042991604,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2022']",False
AUS_electricity_other,Other in Electricity,energy,481521954810.3758,kg CO2e,AUS,Climate_TRACE,0.7498420281172836,2025-03-13,"['sector:electricity', 'subsector:other', 'year:2023']",False
AUS_electricity_solar,Solar in Electricity,energy,293175820434.81366,kg CO2e,AUS,Climate_TRACE,0.7687057492766236,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2015']",False
AUS_electricity_solar,Solar in Electricity,energy,301986772982.7883,kg CO2e,AUS,Climate_TRACE,0.794856710790675,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2016']",False
AUS_electricity_solar,Solar in Electricity,energy,349602284329.7157,kg CO2e,AUS,Climate_TRACE,0.7881764936051865,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2017']",False
AUS_electricity_solar,Solar in Electricity,energy,421314834772.7397,kg CO2e,AUS,Climate_TRACE,0.7835983220106889,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2018']",False
AUS_electricity_solar,Solar in Electricity,energy,413607006702.4697,kg CO2e,AUS,Climate_TRACE,0.7445140454036575,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2019']",False
AUS_electricity_solar,Solar in Electricity,energy,378174804184.29724,kg CO2e,AUS,Climate_TRACE,0.8024443006321742,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2020']",False
AUS_electricity_solar,Solar in Electricity,energy,401508601460.59296,kg CO2e,AUS,Climate_TRACE,0.7428469543222661,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2021']",False
AUS_electricity_solar,Solar in Electricity,energy,342491081304.54016,kg CO2e,AUS,Climate_TRACE,0.7983245792838732,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2022']",False
AUS_electricity_solar,Solar in Electricity,energy,365548490605.5017,kg CO2e,AUS,Climate_TRACE,0.7728034629983354,2025-03-13,"['sector:electricity', 'subsector:solar', 'year:2023']",False
AUS_electricity_wind,Wind in Electricity,energy,319447469154.63116,kg CO2e,AUS,Climate_TRACE,0.804922917935691,2025-03-13,"['sector:electricity', 'subsector:wind', 'year:2015']",False
AUS_electricity_wind,Wind in Electricity,energy,420940018528.8607,kg CO2e,AUS,Climate_TRACE,0.7704617537153258,2025-03-13,"['sector:electricity', 'subsector:wind', 'year:2016']",False
AUS_electricity_wind,Wind in Electricity,energy,419145325719.8834,kg CO2e,AUS,Climate_TRACE,0.7815736669893044,2025-03-13,"['sector:electricity', 'subsector:wind', 'year:2017']",False
AUS_electricity_wind,Wind in Electricity,energy,427927234183.42664,kg CO2e,AUS,Climate_TRACE,0.7725233815995094,2025-03-13,"['sector:electricity', 'subsector:wind', 'year:2018']",False
AUS_electricity_wind,Wind in Electricity,energy,395300326765.99243,kg CO2e,AUS,Climate_TRACE,0.7401998423914103,2025-03-13,"['sector:electricity', 'subsector:wind', 'year:2019']",False
AUS_electricity_wind,Wind in Electricity,energy,354041922437.65894,kg CO2e,AUS,Climate_TRACE,0.8221361792688472,2025-03-13,"['sector:electricity', 'subsector:wind', 'year:2020']",False
AUS_electricity_wind,Wind in Electricity,energy,338094146435.1678,kg CO2e,AUS,Climate_TRACE,0.7872538774789041,2025-03-13,"['sector:electricity', 'subsector:wind', 'year:2021']",False
