country_id,sector,subsector,year,value,confidence,source,timestamp
AUS,electricity,wind,2016,420.9400185288607,0.7704617537153258,Climate_TRACE,2025-03-13
AUS,electricity,wind,2017,419.14532571988343,0.7815736669893044,Climate_TRACE,2025-03-13
AUS,electricity,wind,2018,427.92723418342666,0.7725233815995094,Climate_TRACE,2025-03-13
AUS,electricity,wind,2019,395.30032676599245,0.7401998423914103,Climate_TRACE,2025-03-13
AUS,electricity,wind,2020,354.0419224376589,0.8221361792688472,Climate_TRACE,2025-03-13
AUS,electricity,wind,2021,338.0941464351678,0.7872538774789041,Climate_TRACE,2025-03-13
AUS,electricity,wind,2022,392.7849324936016,0.7784647315488192,Climate_TRACE,2025-03-13
AUS,electricity,wind,2023,406.5776986043929,0.8089965009322645,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2015,277.2925430160217,0.7414553841167759,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2016,285.89601265036436,0.7402731342521066,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2017,251.8938311828974,0.7752606878276412,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2018,258.44230325519237,0.7880269920465807,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2019,262.4771424034465,0.7368637824134922,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2020,249.5439960644666,0.7903629416362117,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2021,266.55946549622035,0.7765549929832659,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2022,300.2988837804012,0.7668486600337695,Climate_TRACE,2025-03-13
AUS,manufacturing,cement,2023,279.23573278739303,0.8519328822525899,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2015,233.10952338523802,0.7699711529547869,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2016,268.64180986557403,0.8079693145977908,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2017,294.72340583460533,0.7861637587296126,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2018,254.38469404663633,0.8302486626338546,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2019,277.2711571349202,0.8023988153331411,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2020,248.5231508380045,0.7678838164514245,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2021,260.5164654264037,0.7494267366764542,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2022,277.1996989349363,0.769737280905095,Climate_TRACE,2025-03-13
AUS,manufacturing,chemicals,2023,303.4066116180179,0.7941508842927796,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2015,295.61438677785696,0.7925416066815618,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2016,315.51255718727697,0.782697767942734,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2017,307.7231851463261,0.7467972732729872,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2018,243.1795925101254,0.7680564012473919,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2019,252.7042115903905,0.8516906226395031,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2020,211.21616002863095,0.7609771107891411,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2021,325.85389853299876,0.782705721571673,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2022,251.56038545807704,0.7834534207017709,Climate_TRACE,2025-03-13
AUS,manufacturing,food_processing,2023,277.0543757988233,0.7817727618976148,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2015,236.8084494123224,0.7762489661588257,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2016,259.3991202369034,0.7808404289610956,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2017,238.31653044671592,0.791074971283841,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2018,260.3181081928825,0.7801949248168859,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2019,267.1117042352782,0.7690953937353164,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2020,227.42508044057135,0.8056490916869179,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2021,345.57107260371646,0.7987687025926974,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2022,219.5703521994727,0.7934795534295271,Climate_TRACE,2025-03-13
AUS,manufacturing,iron_steel,2023,277.41594078151553,0.8433903261643912,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2015,247.2959916145344,0.7803606719453251,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2016,249.51197599131828,0.8117771458868934,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2017,249.83826527654003,0.7727102380714838,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2018,263.767283007136,0.7130887386128438,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2019,287.68886794413646,0.7464670596721653,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2020,238.44263134648637,0.7567213354440988,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2021,277.91104364312804,0.7860400143911762,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2022,372.31694834056367,0.7757844542077857,Climate_TRACE,2025-03-13
AUS,manufacturing,other,2023,348.4379199277333,0.7721610201701351,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2015,225.5925881267481,0.7867944579545351,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2016,266.95787324113815,0.8035791133278004,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2017,223.45586745765704,0.7867310288326222,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2018,282.09644847284113,0.778302816310905,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2019,245.5822824452065,0.747418880797022,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2020,293.80289551272654,0.7531308740943903,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2021,301.77501856668033,0.757034160343058,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2022,220.95619511748555,0.7763451032183667,Climate_TRACE,2025-03-13
AUS,manufacturing,paper,2023,254.98217411450784,0.7638568327032528,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2015,183.54644399544134,0.809164893005648,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2016,181.27057800138672,0.7529661214080973,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2017,223.76173647987233,0.7774393149519357,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2018,186.13278500380775,0.7557764013610627,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2019,292.4980046538262,0.7703081234255822,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2020,206.85795882981634,0.792801431238809,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2021,233.66746054676173,0.79876518841537,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2022,199.8442461811189,0.7830811397196977,Climate_TRACE,2025-03-13
AUS,transportation,aviation,2023,185.0436361469277,0.7977643967375264,Climate_TRACE,2025-03-13
AUS,transportation,rail,2015,191.9023028930724,0.737820834006365,Climate_TRACE,2025-03-13
AUS,transportation,rail,2016,196.95783748521274,0.7852549693839315,Climate_TRACE,2025-03-13
AUS,transportation,rail,2017,227.33182230343633,0.7947591737706844,Climate_TRACE,2025-03-13
AUS,transportation,rail,2018,300.14035985099815,0.744518197896928,Climate_TRACE,2025-03-13
AUS,transportation,rail,2019,240.1255125235533,0.8065623374072416,Climate_TRACE,2025-03-13
AUS,transportation,rail,2020,201.94389929072017,0.7833975061562432,Climate_TRACE,2025-03-13
AUS,transportation,rail,2021,247.05124411395954,0.7451346088174735,Climate_TRACE,2025-03-13
AUS,transportation,rail,2022,258.20413656009254,0.7582310681964524,Climate_TRACE,2025-03-13
AUS,transportation,rail,2023,206.11149934981276,0.7954973345092563,Climate_TRACE,2025-03-13
AUS,transportation,road,2015,229.21164438565862,0.8206732219644195,Climate_TRACE,2025-03-13
AUS,transportation,road,2016,204.17873833344285,0.795880974313855,Climate_TRACE,2025-03-13
AUS,transportation,road,2017,232.3831331975765,0.7414148650614938,Climate_TRACE,2025-03-13
AUS,transportation,road,2018,241.7882737797792,0.7433087326657569,Climate_TRACE,2025-03-13
AUS,transportation,road,2019,214.04945538107674,0.8004908367317553,Climate_TRACE,2025-03-13
AUS,transportation,road,2020,247.85068811170183,0.8437739412332861,Climate_TRACE,2025-03-13
AUS,transportation,road,2021,221.62949548064537,0.8078578043512259,Climate_TRACE,2025-03-13
AUS,transportation,road,2022,256.2516447828641,0.7719106584652348,Climate_TRACE,2025-03-13
AUS,transportation,road,2023,216.4224618340587,0.7993485496260989,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2015,173.47068103193035,0.7590926393606673,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2016,236.8751363239182,0.8238033661849213,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2017,225.4334516031128,0.7351887383757848,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2018,207.51867340768237,0.7352891942702268,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2019,210.24410802927173,0.7729491977864807,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2020,271.4959229356302,0.7899328403336567,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2021,198.9873698308747,0.7908079324514176,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2022,275.64430359632826,0.7745063660010584,Climate_TRACE,2025-03-13
AUS,transportation,shipping,2023,288.10053464342656,0.7589352433752689,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2015,108.99435911022,0.8562343132889123,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2016,113.63877171233361,0.8010130661222762,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2017,74.14885662107629,0.7451852126268729,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2018,68.69877584463238,0.8061587847314745,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2019,115.99628941811545,0.7529708659094546,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2020,101.92532152712681,0.7702908745299003,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2021,109.8540892649719,0.7959385840058008,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2022,99.22429720631101,0.8351266195476158,Climate_TRACE,2025-03-13
BRA,agriculture,crops,2023,115.91276357284168,0.7350736802728438,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2015,109.50696624208818,0.7741935843525346,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2016,106.01049687465468,0.788313934484916,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2017,96.70878299781164,0.7914949453280578,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2018,106.85334215374344,0.7198293588523873,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2019,135.93142819743332,0.7737669498249068,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2020,134.06355017417042,0.8001013351996004,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2021,124.9458615325841,0.7949985690346048,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2022,118.92749348115387,0.7864869161269628,Climate_TRACE,2025-03-13
BRA,agriculture,fertilizer,2023,100.49739212579647,0.7419890257313565,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2015,81.00015949876642,0.7591673225850561,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2016,114.75138063985015,0.7332810370976697,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2017,115.98579045259957,0.7370587914402901,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2018,83.08294811511564,0.7512353788968511,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2019,109.98342040473841,0.7573770586869761,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2020,126.56767293742223,0.7962398524795007,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2021,89.38932300860336,0.7963991948104279,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2022,118.40601750753943,0.7918251900771992,Climate_TRACE,2025-03-13
BRA,agriculture,livestock,2023,134.58553701472124,0.8023135784618414,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2015,91.95411804989533,0.7674502473228739,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2016,115.201306935024,0.8245584441154431,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2017,84.64942833767329,0.7810067711980592,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2018,97.22181386035187,0.7486847486140299,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2019,84.2938509694269,0.7601176385539882,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2020,115.91747499994455,0.7595385862284162,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2021,106.50718618126065,0.7806829764144757,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2022,108.47318406224417,0.7985298864408095,Climate_TRACE,2025-03-13
BRA,agriculture,machinery,2023,89.20092405231065,0.7310951143017271,Climate_TRACE,2025-03-13
BRA,agriculture,other,2015,92.56938029892716,0.8360995315290768,Climate_TRACE,2025-03-13
BRA,agriculture,other,2016,92.15964459109843,0.7989931405926173,Climate_TRACE,2025-03-13
BRA,agriculture,other,2017,123.05244367128155,0.7906986896087118,Climate_TRACE,2025-03-13
BRA,agriculture,other,2018,139.58889551469943,0.7554787178284457,Climate_TRACE,2025-03-13
BRA,agriculture,other,2019,99.92991146599695,0.7659758345757534,Climate_TRACE,2025-03-13
BRA,agriculture,other,2020,115.33869383395671,0.8021926139669714,Climate_TRACE,2025-03-13
BRA,agriculture,other,2021,127.20163862648899,0.7948277994006115,Climate_TRACE,2025-03-13
BRA,agriculture,other,2022,116.31907261829586,0.7552014249727649,Climate_TRACE,2025-03-13
BRA,agriculture,other,2023,74.7109886478841,0.8156274663833561,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2015,142.60389988411433,0.7762943080599869,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2016,117.372238744896,0.8341747536120496,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2017,151.4146553045409,0.8148341525044008,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2018,153.595842567081,0.7901300027328072,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2019,178.6217978182309,0.719064252381317,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2020,169.83907711560815,0.8320989332593544,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2021,152.19921833205618,0.8453745878778149,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2022,174.5863070425252,0.7558416847618582,Climate_TRACE,2025-03-13
BRA,buildings,commercial,2023,168.11849517068845,0.7672491939127642,Climate_TRACE,2025-03-13
BRA,buildings,public,2015,150.65320396892199,0.740376760181504,Climate_TRACE,2025-03-13
BRA,buildings,public,2016,158.7471570188471,0.7747423330274104,Climate_TRACE,2025-03-13
